# timestamp[ns] tx ty tz qw qx qy qz
1520511157887805237 1.1726446103 0.5359990062 1.6221910616 0.9865936838 -0.1421085398 -0.0061398242 -0.0800023032
1520511157896138237 1.1699122375 0.5347269007 1.6276326833 0.9862447348 -0.1447979906 -0.0051889195 -0.0795483508
1520511157904472237 1.1666399039 0.5334504314 1.6328847695 0.9858008348 -0.1476885727 -0.0037183817 -0.0798183764
1520511157912805237 1.1635094450 0.5320926393 1.6379364931 0.9855486009 -0.1491152255 -0.0034719929 -0.0802904104
1520511157921138237 1.1606917043 0.5304763079 1.6430059098 0.9852064569 -0.1513827713 -0.0027141941 -0.0802753204
1520511157929472237 1.1575925682 0.5289553192 1.6477739723 0.9849470443 -0.1529985152 -0.0018040791 -0.0804208896
1520511157937805237 1.1546195873 0.5272676813 1.6525192928 0.9846809626 -0.1546293009 -0.0012951189 -0.0805698693
1520511157946139237 1.1517308552 0.5256860903 1.6571531849 0.9844726189 -0.1559380886 -0.0004618623 -0.0806024923
1520511157954472237 1.1484602455 0.5237553871 1.6616770241 0.9842313941 -0.1574878405 0.0000486410 -0.0805365794
1520511157962805237 1.1452411237 0.5219609422 1.6657174075 0.9841635808 -0.1575212424 0.0004555570 -0.0812951215
1520511157971139237 1.1422117360 0.5200122775 1.6697901130 0.9840728050 -0.1578061515 0.0014866833 -0.0818273968
1520511157979472237 1.1391324476 0.5179810028 1.6737600976 0.9840625095 -0.1576492054 0.0019397176 -0.0822431941
1520511157987805237 1.1361677718 0.5160721449 1.6776275917 0.9841326172 -0.1566881655 0.0022755216 -0.0832263939
1520511157996139237 1.1329400526 0.5138724172 1.6813286187 0.9840444874 -0.1573867887 0.0029708119 -0.0829277985
1520511158004472237 1.1296950223 0.5117865324 1.6848655571 0.9841036946 -0.1565000204 0.0036587592 -0.0838705873
1520511158012805237 1.1263580564 0.5094020986 1.6883976232 0.9841379921 -0.1562214239 0.0046047022 -0.0839409070
1520511158021138237 1.1232880734 0.5069832016 1.6917856697 0.9842455149 -0.1554650258 0.0051168924 -0.0840548004
1520511158029472237 1.1200094735 0.5047037170 1.6948360159 0.9843829215 -0.1537816891 0.0055668458 -0.0855012644
1520511158037805237 1.1167512660 0.5023737976 1.6980401659 0.9845009715 -0.1527451325 0.0060155226 -0.0859684546
1520511158046138237 1.1139211637 0.4997036057 1.7011152083 0.9846536354 -0.1520330541 0.0060585474 -0.0854778499
1520511158054472237 1.1104981436 0.4972733727 1.7039010354 0.9846922644 -0.1513024604 0.0069416398 -0.0862584689
1520511158062805237 1.1073753762 0.4949891251 1.7067595458 0.9848054283 -0.1496639127 0.0073317431 -0.0877794234
1520511158071139237 1.1042321143 0.4920586948 1.7091968317 0.9848397923 -0.1495356101 0.0076398818 -0.0875860547
1520511158079472237 1.1009544906 0.4898200300 1.7116753861 0.9849181689 -0.1476920590 0.0079950142 -0.0897738052
1520511158087805237 1.0977805365 0.4872512323 1.7140902087 0.9849137825 -0.1473124092 0.0079299947 -0.0904489374
1520511158096139237 1.0938973693 0.4847481972 1.7162658332 0.9847635797 -0.1473021976 0.0094818297 -0.0919393799
1520511158104472237 1.0906827774 0.4820338817 1.7182204076 0.9847827362 -0.1464911597 0.0086156950 -0.0931078542
1520511158112805237 1.0873633964 0.4795639379 1.7198073687 0.9848173240 -0.1452454657 0.0091311846 -0.0946319951
1520511158121139237 1.0840412770 0.4767628587 1.7214588330 0.9847623175 -0.1448299615 0.0094503668 -0.0958026666
1520511158129472237 1.0803235255 0.4739705333 1.7227531414 0.9845879809 -0.1451434555 0.0106054449 -0.0969918025
1520511158137805237 1.0771221033 0.4711620515 1.7238485451 0.9845987196 -0.1443406011 0.0103646015 -0.0981005974
1520511158146138237 1.0736945671 0.4684430203 1.7245634526 0.9846500387 -0.1429653674 0.0104101888 -0.0995832970
1520511158154472237 1.0701705688 0.4654662504 1.7253361076 0.9844660673 -0.1437654143 0.0114903906 -0.1001301101
1520511158162805237 1.0665956199 0.4624357216 1.7256650506 0.9844631120 -0.1433661681 0.0117846852 -0.1006958001
1520511158171138237 1.0632230112 0.4596027904 1.7260989298 0.9844987136 -0.1421728394 0.0124921148 -0.1019466215
1520511158179472237 1.0595715902 0.4564098746 1.7261415996 0.9843956128 -0.1426344740 0.0133083630 -0.1021937950
1520511158187805237 1.0561361235 0.4534624685 1.7261439241 0.9843485887 -0.1421641638 0.0143748077 -0.1031531448
1520511158196139237 1.0527029469 0.4505345287 1.7255660931 0.9844828866 -0.1401169658 0.0138545264 -0.1047317241
1520511158204472237 1.0490988189 0.4475864885 1.7250100004 0.9845492289 -0.1393653467 0.0151946674 -0.1049249163
1520511158212805237 1.0457496722 0.4447994340 1.7240071923 0.9847762562 -0.1364663549 0.0151385036 -0.1065996476
1520511158221139237 1.0421306081 0.4414948112 1.7228610761 0.9847361939 -0.1369394671 0.0159479867 -0.1062443996
1520511158229472237 1.0388554998 0.4383697261 1.7215163098 0.9848552023 -0.1355409690 0.0163565589 -0.1068706659
1520511158237805237 1.0350803001 0.4352064318 1.7200807024 0.9849271913 -0.1348832328 0.0179643011 -0.1067812024
1520511158246139237 1.0321345825 0.4322073071 1.7179283761 0.9854068606 -0.1304809972 0.0166261267 -0.1080351815
1520511158254472237 1.0283974304 0.4285469377 1.7162308775 0.9853214612 -0.1317498580 0.0187173206 -0.1069263999
1520511158262805237 1.0251298425 0.4251526144 1.7136029312 0.9856106043 -0.1295700293 0.0178824341 -0.1070680285
1520511158271138237 1.0214214100 0.4219330307 1.7110601002 0.9859194252 -0.1265478922 0.0186908731 -0.1076994392
1520511158279472237 1.0180301654 0.4185130074 1.7080554340 0.9861908353 -0.1245079101 0.0185692515 -0.1076131943
1520511158287805237 1.0144917781 0.4150954125 1.7049922005 0.9865206575 -0.1217931684 0.0187847962 -0.1076594070
1520511158296138237 1.0113134841 0.4114352624 1.7016271142 0.9868809271 -0.1193098991 0.0182099482 -0.1072361016
1520511158304472237 1.0077370241 0.4078416439 1.6981925799 0.9872534650 -0.1164995318 0.0176018267 -0.1069982738
1520511158312805237 1.0045045333 0.4043918644 1.6942961092 0.9877518061 -0.1123455628 0.0167552999 -0.1069771189
1520511158321139237 1.0013676466 0.4002921332 1.6906410168 0.9878931763 -0.1114349610 0.0149474099 -0.1068919856
1520511158329472237 0.9978642623 0.3965720500 1.6864050812 0.9884328996 -0.1073278421 0.0144929483 -0.1061653984
1520511158337805237 0.9945829700 0.3926634654 1.6818987769 0.9888173412 -0.1049129406 0.0135610398 -0.1051172624
1520511158346139237 0.9912197461 0.3888475453 1.6773603746 0.9891639672 -0.1018319177 0.0128740948 -0.1049722072
1520511158354472237 0.9880304456 0.3849478432 1.6725679716 0.9895941823 -0.0983564795 0.0116292319 -0.1043748926
1520511158362805237 0.9846012389 0.3809700661 1.6674140977 0.9899596423 -0.0954230568 0.0110515553 -0.1036928633
1520511158371139237 0.9809914702 0.3770735836 1.6620168915 0.9902665163 -0.0916512512 0.0103269047 -0.1042383324
1520511158379472237 0.9779338672 0.3730206271 1.6565089986 0.9905485474 -0.0891792695 0.0086704771 -0.1038530495
1520511158387805237 0.9744988739 0.3691052270 1.6506525962 0.9909700792 -0.0850159202 0.0080585997 -0.1033714394
1520511158396138237 0.9711674469 0.3651640047 1.6445390134 0.9911842122 -0.0815412093 0.0066626487 -0.1042137124
1520511158404472237 0.9676528127 0.3611068271 1.6382286303 0.9915680572 -0.0775726094 0.0056157175 -0.1036520236
1520511158412805237 0.9643992445 0.3569387182 1.6316714094 0.9918872702 -0.0739133018 0.0041042380 -0.1033422580
1520511158421138237 0.9608701423 0.3528769628 1.6248948565 0.9921663814 -0.0699960161 0.0027785809 -0.1034345630
1520511158429472237 0.9575004823 0.3487175664 1.6179291460 0.9924230083 -0.0659212077 0.0010167762 -0.1036818845
1520511158437805237 0.9541165987 0.3444667208 1.6107301731 0.9926672148 -0.0619290874 -0.0009582890 -0.1038059273
1520511158446139237 0.9505396252 0.3404347001 1.6031082533 0.9929198563 -0.0572308111 -0.0022143273 -0.1040667578
1520511158454472237 0.9473291389 0.3360349825 1.5957402752 0.9930988250 -0.0538723976 -0.0044387051 -0.1040806729
1520511158462805237 0.9437642756 0.3320726524 1.5877253282 0.9932898611 -0.0487829279 -0.0059863328 -0.1046883072
1520511158471139237 0.9404310816 0.3276645812 1.5798095526 0.9934370888 -0.0459147333 -0.0076140892 -0.1044825993
1520511158479472237 0.9367424895 0.3237380772 1.5715483980 0.9936206972 -0.0409746988 -0.0084753342 -0.1047241747
1520511158487805237 0.9335405379 0.3194969306 1.5632620761 0.9937118861 -0.0373845756 -0.0105246912 -0.1050157690
1520511158496139237 0.9302571508 0.3152697528 1.5547471974 0.9938436658 -0.0331555836 -0.0121042714 -0.1050188644
1520511158504472237 0.9267617894 0.3113259712 1.5460390227 0.9938829271 -0.0292663112 -0.0134617586 -0.1056361265
1520511158512805237 0.9231735397 0.3074509412 1.5370237063 0.9939460887 -0.0244472907 -0.0144267126 -0.1061384597
1520511158521138237 0.9199086307 0.3030063234 1.5282323220 0.9940483370 -0.0225015261 -0.0160350175 -0.1053777168
1520511158529472237 0.9163951596 0.2990339601 1.5191029601 0.9940954354 -0.0188066541 -0.0174278883 -0.1054364442
1520511158537805237 0.9129471296 0.2950633398 1.5098152312 0.9941081451 -0.0152110031 -0.0185624286 -0.1057026840
1520511158546138237 0.9094702516 0.2911774819 1.5003223849 0.9941283875 -0.0108031626 -0.0192756950 -0.1059268065
1520511158554472237 0.9060584437 0.2871816064 1.4908095368 0.9941546796 -0.0078895403 -0.0202987151 -0.1057458760
1520511158562805237 0.9024746585 0.2832709148 1.4811950389 0.9941757303 -0.0047375980 -0.0208389703 -0.1056310080
1520511158571139237 0.8990517867 0.2797021596 1.4713919104 0.9940648250 -0.0004338772 -0.0219084001 -0.1065596429
1520511158579472237 0.8957503935 0.2759574488 1.4617071513 0.9940867558 0.0020791065 -0.0230266892 -0.1060988730
1520511158587805237 0.8922143698 0.2726113265 1.4516542257 0.9939783530 0.0059111201 -0.0241898078 -0.1067096320
1520511158596139237 0.8890348181 0.2691083616 1.4418253855 0.9939501064 0.0083961352 -0.0251435000 -0.1065856245
1520511158604472237 0.8855505921 0.2658880261 1.4317729114 0.9938735838 0.0115542831 -0.0260518054 -0.1067853056
1520511158612805237 0.8824933191 0.2628457652 1.4218463609 0.9936974208 0.0155919640 -0.0279016995 -0.1074421782
1520511158621139237 0.8789737371 0.2596337951 1.4116507297 0.9936110036 0.0184908746 -0.0279956927 -0.1077566811
1520511158629472237 0.8757299135 0.2568311495 1.4015291888 0.9935666730 0.0212905850 -0.0284457929 -0.1075305263
1520511158637805237 0.8726765147 0.2539702923 1.3913930840 0.9934645312 0.0245448458 -0.0291948539 -0.1075799068
1520511158646138237 0.8693906863 0.2512030104 1.3812612474 0.9933554652 0.0270800420 -0.0295310212 -0.1078865597
1520511158654472237 0.8660947824 0.2485032164 1.3711288487 0.9932091496 0.0306240562 -0.0296991363 -0.1082391500
1520511158662805237 0.8630888923 0.2457772315 1.3609907328 0.9930665572 0.0340858473 -0.0306506222 -0.1082474354
1520511158671138237 0.8599714083 0.2433610145 1.3509130568 0.9929228757 0.0374742181 -0.0313315412 -0.1082505443
1520511158679472237 0.8566931556 0.2410838573 1.3408135717 0.9927590915 0.0413809934 -0.0315585695 -0.1082638271
1520511158687805237 0.8537268211 0.2386302694 1.3308839753 0.9926652451 0.0445970614 -0.0321506081 -0.1076714993
1520511158696139237 0.8507423966 0.2364556913 1.3209064044 0.9925077352 0.0484770348 -0.0326126023 -0.1073069932
1520511158704472237 0.8477151213 0.2346134149 1.3108459533 0.9922637960 0.0532155240 -0.0330234225 -0.1071919802
1520511158712805237 0.8448142011 0.2325251512 1.3009097617 0.9920768112 0.0575716823 -0.0334337599 -0.1065424134
1520511158721139237 0.8419058302 0.2306535599 1.2910674603 0.9918560980 0.0616994420 -0.0337890102 -0.1061742084
1520511158729472237 0.8390317396 0.2287635316 1.2812944514 0.9915824066 0.0662166235 -0.0339996035 -0.1059420442
1520511158737805237 0.8361887207 0.2269118334 1.2715857199 0.9913903454 0.0704008367 -0.0339851618 -0.1050424392
1520511158746139237 0.8333435073 0.2252441983 1.2618827705 0.9911009997 0.0751888729 -0.0340489353 -0.1044323313
1520511158754472237 0.8304984326 0.2236362578 1.2522578973 0.9908034827 0.0801112169 -0.0337814358 -0.1036796320
1520511158762805237 0.8276618934 0.2219845748 1.2428013365 0.9904944970 0.0846659725 -0.0334428042 -0.1031208194
1520511158771138237 0.8250103300 0.2204446802 1.2334765942 0.9901057636 0.0899261385 -0.0331524379 -0.1024928407
1520511158779472237 0.8222322743 0.2189762615 1.2242948513 0.9898118518 0.0943050337 -0.0322383600 -0.1016845452
1520511158787805237 0.8193867953 0.2177031628 1.2150383343 0.9893790958 0.0993516926 -0.0312634084 -0.1013945036
1520511158796138237 0.8165745319 0.2164901173 1.2060014128 0.9890003307 0.1039383294 -0.0300479851 -0.1008577622
1520511158804472237 0.8138077119 0.2153377983 1.1971192756 0.9886088253 0.1082816191 -0.0289656976 -0.1004423714
1520511158812805237 0.8111713954 0.2141537895 1.1884046734 0.9881967858 0.1124373476 -0.0283140110 -0.1001162937
1520511158821139237 0.8086304389 0.2135148050 1.1794176732 0.9875890069 0.1181111936 -0.0279733035 -0.0996754414
1520511158829472237 0.8058094348 0.2125512275 1.1710049208 0.9872599483 0.1218205581 -0.0265684247 -0.0988517318
1520511158837805237 0.8031371154 0.2119994187 1.1625036344 0.9867846170 0.1258725550 -0.0259223204 -0.0986927193
1520511158846139237 0.8006321455 0.2112605038 1.1543142333 0.9864600832 0.1291401820 -0.0253737572 -0.0978544334
1520511158854472237 0.7981992057 0.2105929580 1.1462308019 0.9860852165 0.1326444150 -0.0246014541 -0.0971399687
1520511158862805237 0.7956816475 0.2103282090 1.1381156501 0.9856026050 0.1369866506 -0.0237306901 -0.0962237856
1520511158871139237 0.7933709920 0.2098707694 1.1301337503 0.9851725599 0.1406003038 -0.0235120529 -0.0954660420
1520511158879472237 0.7910876348 0.2094601466 1.1223423991 0.9847432879 0.1444111038 -0.0225193219 -0.0944402994
1520511158887805237 0.7889973056 0.2092956101 1.1147388537 0.9840829091 0.1488896387 -0.0216842467 -0.0945647762
1520511158896138237 0.7866877825 0.2087780772 1.1072241938 0.9838329749 0.1517830219 -0.0202092285 -0.0928772242
1520511158904472237 0.7845337762 0.2082217707 1.0997487055 0.9836400055 0.1538498208 -0.0193832146 -0.0916889483
1520511158912805237 0.7824284178 0.2082710693 1.0923980789 0.9831109328 0.1582134037 -0.0178862759 -0.0902302265
1520511158921138237 0.7802064485 0.2079901351 1.0852073107 0.9827561843 0.1611559464 -0.0164948253 -0.0891457455
1520511158929472237 0.7781541481 0.2076966162 1.0783200446 0.9823840045 0.1640401901 -0.0155535567 -0.0881508400
1520511158937805237 0.7758948145 0.2076562612 1.0714182703 0.9820987484 0.1664144054 -0.0144481653 -0.0870605800
1520511158946139237 0.7738993099 0.2072818880 1.0648293113 0.9820664875 0.1675386338 -0.0135646726 -0.0853944958
1520511158954472237 0.7717285623 0.2072990838 1.0582568213 0.9817900799 0.1696588050 -0.0124922702 -0.0845462718
1520511158962805237 0.7698231669 0.2073068192 1.0518781879 0.9816037197 0.1713339559 -0.0120919712 -0.0833822364
1520511158971139237 0.7679306061 0.2075475867 1.0456125242 0.9812366812 0.1736585462 -0.0115144709 -0.0829741025
1520511158979472237 0.7660698883 0.2076039181 1.0395035017 0.9811961656 0.1744534989 -0.0113852984 -0.0817950872
1520511158987805237 0.7641136736 0.2080329634 1.0333511591 0.9808974971 0.1764009778 -0.0107058181 -0.0812907171
1520511158996139237 0.7623603605 0.2080971733 1.0276156682 0.9807824446 0.1775383804 -0.0100240309 -0.0802834895
1520511159004472237 0.7607023860 0.2082622899 1.0216946921 0.9806594154 0.1786749565 -0.0105707621 -0.0791873085
1520511159012805237 0.7588335672 0.2084709130 1.0160402856 0.9806547312 0.1792376836 -0.0098312979 -0.0780608519
1520511159021138237 0.7571713852 0.2087934666 1.0103022678 0.9802716473 0.1816242122 -0.0101737788 -0.0773087137
1520511159029472237 0.7555695276 0.2090267263 1.0047495851 0.9799212114 0.1835950190 -0.0109116481 -0.0769949639
1520511159037805237 0.7536745920 0.2093197383 0.9990824078 0.9796273744 0.1854430682 -0.0110745878 -0.0762786292
1520511159046138237 0.7520194612 0.2093068539 0.9937951017 0.9793100919 0.1871774538 -0.0118530776 -0.0759990079
1520511159054472237 0.7502972495 0.2093797902 0.9884636500 0.9789977056 0.1893673455 -0.0115859112 -0.0746275258
1520511159062805237 0.7487570164 0.2095128018 0.9831132618 0.9784989286 0.1919693424 -0.0130312852 -0.0742819216
1520511159071139237 0.7472291319 0.2096695951 0.9777827121 0.9779517633 0.1949627870 -0.0142241141 -0.0734679171
1520511159079472237 0.7456870131 0.2097581354 0.9726062878 0.9774472393 0.1975225579 -0.0153846748 -0.0731098160
1520511159087805237 0.7440554883 0.2098200453 0.9674410428 0.9770226609 0.2000411719 -0.0158125818 -0.0718346150
1520511159096139237 0.7424850174 0.2098618260 0.9623402781 0.9765684995 0.2025241683 -0.0169447125 -0.0707870312
1520511159104472237 0.7409931831 0.2098128183 0.9572952886 0.9760045985 0.2055386793 -0.0177128759 -0.0696787563
1520511159112805237 0.7394437164 0.2098178243 0.9522768454 0.9755376518 0.2081040000 -0.0183908749 -0.0684163057
1520511159121139237 0.7380863176 0.2097850949 0.9473298133 0.9749715537 0.2110413845 -0.0194054454 -0.0671969653
1520511159129472237 0.7365915577 0.2096023503 0.9424325067 0.9745092931 0.2135813815 -0.0199836107 -0.0656908403
1520511159137805237 0.7351617075 0.2094756619 0.9374675152 0.9739028775 0.2165715829 -0.0207945841 -0.0646337372
1520511159146138237 0.7338078467 0.2091383741 0.9326487919 0.9734467873 0.2188325395 -0.0221372486 -0.0634319654
1520511159154472237 0.7324538042 0.2088238055 0.9278288874 0.9728004437 0.2219708119 -0.0229205752 -0.0621522544
1520511159162805237 0.7311822101 0.2085568479 0.9230107846 0.9722472288 0.2244934425 -0.0245598213 -0.0611133006
1520511159171138237 0.7298103981 0.2081440924 0.9182620051 0.9715203035 0.2276340113 -0.0259233996 -0.0604899503
1520511159179472237 0.7285766056 0.2077512786 0.9135913180 0.9707992866 0.2306204967 -0.0277640411 -0.0599340448
1520511159187805237 0.7271277556 0.2071449192 0.9090163958 0.9701051173 0.2334600994 -0.0292752416 -0.0594592608
1520511159196139237 0.7255340017 0.2061106050 0.9045518744 0.9696420695 0.2355693635 -0.0302718464 -0.0581803007
1520511159204472237 0.7240994063 0.2053078306 0.9002799451 0.9688992650 0.2384688709 -0.0318091494 -0.0579222741
1520511159212805237 0.7225054232 0.2046423629 0.8958733381 0.9681459940 0.2411242126 -0.0335677006 -0.0585291201
1520511159221139237 0.7208564708 0.2033361572 0.8920521961 0.9678115109 0.2424850413 -0.0342306071 -0.0580529901
1520511159229472237 0.7192612744 0.2023069953 0.8876997189 0.9669916889 0.2454091853 -0.0360472574 -0.0583266717
